Region,country,Site,Date,KPI Category,Frequency,Completion
NORAM,United States of America,Chantilly,2024-06-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Chantilly,2024-07-01 00:00:00,Environment,month,0
NORAM,United States of America,Chantilly,2024-07-01 00:00:00,Environment,quarter,0
NORAM,United States of America,Chantilly,2024-07-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Chantilly,2024-07-01 00:00:00,Social,quarter,0
NORAM,United States of America,Chantilly,2024-08-01 00:00:00,Environment,month,0
NORAM,United States of America,Chantilly,2024-08-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Chantilly,2024-09-01 00:00:00,Environment,month,0
NORAM,United States of America,Chantilly,2024-09-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Chantilly,2024-10-01 00:00:00,Environment,month,0
NORAM,United States of America,Chantilly,2024-10-01 00:00:00,Health & Safety,month,0
LATAM,Brazil,Cotia,2023-01-01 00:00:00,Environment,annual,1
LATAM,Brazil,Cotia,2023-01-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-01-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-01-01 00:00:00,Social,annual,1
LATAM,Brazil,Cotia,2023-01-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2023-02-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-02-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-03-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-03-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-04-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-04-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-04-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2023-05-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-05-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-06-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-06-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-07-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-07-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-07-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2023-08-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-08-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-09-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-09-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-10-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-10-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-10-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2023-11-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-11-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2023-12-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2023-12-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-01-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-01-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-01-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2024-02-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-02-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-03-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-03-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-04-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-04-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-04-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2024-05-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-05-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-06-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-06-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-07-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-07-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-07-01 00:00:00,Social,quarter,1
LATAM,Brazil,Cotia,2024-08-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-08-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-09-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-09-01 00:00:00,Health & Safety,month,1
LATAM,Brazil,Cotia,2024-10-01 00:00:00,Environment,month,1
LATAM,Brazil,Cotia,2024-10-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-01-01 00:00:00,Environment,annual,1
Europe,France,Dijon,2023-01-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-01-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2023-01-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-01-01 00:00:00,Social,annual,1
Europe,France,Dijon,2023-01-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2023-02-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-02-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-03-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-03-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-04-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-04-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2023-04-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-04-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2023-05-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-05-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-06-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-06-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-07-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-07-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2023-07-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-07-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2023-08-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-08-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-09-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-09-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-10-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-10-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2023-10-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-10-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2023-11-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-11-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2023-12-01 00:00:00,Environment,month,1
Europe,France,Dijon,2023-12-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-01-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-01-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2024-01-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-01-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2024-02-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-02-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-03-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-03-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-04-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-04-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2024-04-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-04-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2024-05-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-05-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-06-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-06-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-07-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-07-01 00:00:00,Environment,quarter,1
Europe,France,Dijon,2024-07-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-07-01 00:00:00,Social,quarter,1
Europe,France,Dijon,2024-08-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-08-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-09-01 00:00:00,Environment,month,1
Europe,France,Dijon,2024-09-01 00:00:00,Health & Safety,month,1
Europe,France,Dijon,2024-10-01 00:00:00,Environment,month,0
Europe,France,Dijon,2024-10-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-01-01 00:00:00,Environment,annual,0
Middle East & Africa,United Arab Emirates,Dubai,2023-01-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-01-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-01-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-01-01 00:00:00,Social,annual,0
Middle East & Africa,United Arab Emirates,Dubai,2023-01-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-02-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-02-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-03-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-03-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-04-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-04-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-04-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-04-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-05-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-05-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-06-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-06-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-07-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-07-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-07-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-07-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-08-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-08-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-09-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-09-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-10-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-10-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-10-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-10-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2023-11-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-11-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-12-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2023-12-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-01-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-01-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2024-01-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-01-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2024-02-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-02-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-03-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-03-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-04-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-04-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2024-04-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-04-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2024-05-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-05-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-06-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-06-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-07-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-07-01 00:00:00,Environment,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2024-07-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-07-01 00:00:00,Social,quarter,0
Middle East & Africa,United Arab Emirates,Dubai,2024-08-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-08-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-09-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-09-01 00:00:00,Health & Safety,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-10-01 00:00:00,Environment,month,0
Middle East & Africa,United Arab Emirates,Dubai,2024-10-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-01-01 00:00:00,Environment,annual,0
NORAM,United States of America,Eden Prairie,2023-01-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-01-01 00:00:00,Environment,quarter,1
NORAM,United States of America,Eden Prairie,2023-01-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-01-01 00:00:00,Social,annual,0
NORAM,United States of America,Eden Prairie,2023-01-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2023-02-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-02-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-03-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-03-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-04-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-04-01 00:00:00,Environment,quarter,1
NORAM,United States of America,Eden Prairie,2023-04-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-04-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2023-05-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-05-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-06-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-06-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-07-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-07-01 00:00:00,Environment,quarter,1
NORAM,United States of America,Eden Prairie,2023-07-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-07-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2023-08-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-08-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-09-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-09-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-10-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-10-01 00:00:00,Environment,quarter,0
NORAM,United States of America,Eden Prairie,2023-10-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-10-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2023-11-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-11-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2023-12-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2023-12-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-01-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-01-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2024-01-01 00:00:00,Environment,quarter,0
NORAM,United States of America,Eden Prairie,2024-01-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-01-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2024-02-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-02-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-03-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-03-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2024-03-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-04-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-04-01 00:00:00,Environment,quarter,0
NORAM,United States of America,Eden Prairie,2024-04-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-04-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2024-05-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-05-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2024-05-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-06-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-06-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-07-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-07-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2024-07-01 00:00:00,Environment,quarter,0
NORAM,United States of America,Eden Prairie,2024-07-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-07-01 00:00:00,Social,quarter,0
NORAM,United States of America,Eden Prairie,2024-08-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-08-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-09-01 00:00:00,Environment,month,1
NORAM,United States of America,Eden Prairie,2024-09-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2024-09-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Eden Prairie,2024-10-01 00:00:00,Environment,month,0
NORAM,United States of America,Eden Prairie,2024-10-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2023-01-01 00:00:00,Environment,annual,0
NORAM,United States of America,Exton,2023-01-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-01-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-01-01 00:00:00,Social,annual,0
NORAM,United States of America,Exton,2023-01-01 00:00:00,Social,quarter,1
NORAM,United States of America,Exton,2023-02-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-02-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-03-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-03-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-04-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-04-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-04-01 00:00:00,Social,quarter,1
NORAM,United States of America,Exton,2023-05-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-05-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-06-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-06-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-07-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-07-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-07-01 00:00:00,Social,quarter,1
NORAM,United States of America,Exton,2023-08-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-08-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-09-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-09-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-10-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-10-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-10-01 00:00:00,Social,quarter,1
NORAM,United States of America,Exton,2023-11-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-11-01 00:00:00,Health & Safety,month,1
NORAM,United States of America,Exton,2023-12-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2023-12-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-01-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-01-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-01-01 00:00:00,Social,quarter,0
NORAM,United States of America,Exton,2024-02-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-02-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-03-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-03-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-04-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-04-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-04-01 00:00:00,Social,quarter,0
NORAM,United States of America,Exton,2024-05-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-05-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-06-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-06-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-07-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-07-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-07-01 00:00:00,Social,quarter,0
NORAM,United States of America,Exton,2024-08-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-08-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-09-01 00:00:00,Environment,month,1
NORAM,United States of America,Exton,2024-09-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Exton,2024-10-01 00:00:00,Environment,month,0
NORAM,United States of America,Exton,2024-10-01 00:00:00,Health & Safety,month,0
Europe,Germany,Flintbek,2023-01-01 00:00:00,Environment,annual,0
Europe,Germany,Flintbek,2023-01-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-01-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2023-01-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-01-01 00:00:00,Social,annual,1
Europe,Germany,Flintbek,2023-01-01 00:00:00,Social,quarter,1
Europe,Germany,Flintbek,2023-02-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-02-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-03-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-03-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-04-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-04-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2023-04-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-04-01 00:00:00,Social,quarter,1
Europe,Germany,Flintbek,2023-05-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-05-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-06-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-06-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-07-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-07-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2023-07-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-07-01 00:00:00,Social,quarter,1
Europe,Germany,Flintbek,2023-08-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-08-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-09-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-09-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-10-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-10-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2023-10-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-10-01 00:00:00,Social,quarter,1
Europe,Germany,Flintbek,2023-11-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-11-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2023-12-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2023-12-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-01-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-01-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2024-01-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-01-01 00:00:00,Social,quarter,1
Europe,Germany,Flintbek,2024-02-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-02-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-03-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-03-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-04-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-04-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2024-04-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-04-01 00:00:00,Social,quarter,0
Europe,Germany,Flintbek,2024-05-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-05-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-06-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-06-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-07-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-07-01 00:00:00,Environment,quarter,1
Europe,Germany,Flintbek,2024-07-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-07-01 00:00:00,Social,quarter,0
Europe,Germany,Flintbek,2024-08-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-08-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-09-01 00:00:00,Environment,month,1
Europe,Germany,Flintbek,2024-09-01 00:00:00,Health & Safety,month,1
Europe,Germany,Flintbek,2024-10-01 00:00:00,Environment,month,0
Europe,Germany,Flintbek,2024-10-01 00:00:00,Health & Safety,month,0
NORAM,United States of America,Fort Wayne,2023-01-01 00:00:00,Environment,annual,0
NORAM,United States of America,Fort Wayne,2023-01-01 00:00:00,Environment,month,0
